pogodovanje,pogodova
Prihodi,prihòditi
dosežu,dosézati
dobila 16,dobil
spomenutih,spome
(16,(16
750,750
PDV-om),PDV
joj,
najviši,
prihodi,prihòditi
ikad,
toga imala,toga 
prometa,prómet
274,274
tisuće,tìsuća
894,894
300,300
neusporedivo,
milijunima,
ministarstva,ministàrstvo
Gabrijele,Gabri
dobivao,dobívati
sredstva,srèdstvo
manjem,
iznosu,ìznos
237,237
00,00
mahom,
Europskog,
fonda,fȍnd
regionalni,
istoj,
adresi,adrèsa
firma,fȋrma
Marka,màrka2
firmu,fȋrma
izvjesna,
Ana,
zove,zóva
se MAR-PAK,se MA
COMMERCE,COMME
Ove,Ove
je 267,je 
776,776
82,82
kune iz,kun
istog,
fonda 179,fonda
972,972
web,
stranici,strànica
logo,lȏgo1
Europskih,
strukturnih,
investicijskih,
ukupna,
040,040
250 kuna,250 k
bespovratna,
449,449
930 kuna,930 k
razdoblje,rázdōblje
provedbe,pròvedba
srpnja,sȓpanj
travnja,trȃvanj
zaposlenog,
izuzev,
poticaja ima,poticaja
prihode,príhod
dodajmo,dòdati
Ampelosa,Ampel
PARAZITSKA,
gospodarska,
komora,kòmora
(HGK),(H
financira,financírati
članstva,člànstvo
prisiljeni,prìsiliti
poduzetnici,pȍduzētnīk
večeras,
dodijelila,dodijéliti
nagradu,nȃgrada
Zlatna,
kategorija,kategòrija
Najboljom,
hrvatskom,Hẕvātskā
proglašen,proglásiti
karlovački,
HS,HS
Produkt,pròdukt
dok je,dok
nagrada,nȃgrada
životno,
djelo,djȅlo
pripala Dragutinu,pripala 
Kamenskom,Kȁmenskō
proglašena,proglásiti
proizvodi,proizvòditi
oružje,òrūžje
pješačko naoružanje,pješačko
1800,18
zaposlenika,zaposlènīk
Predsjednik,prédsjednīk
Produkta Željko,Produkta
Pavlin,pàvlīn
"""ničega""","""niče"
Domovinskog,
segmentu,sègment
svjetskih,
"""Od","""Od"
daljnji,
vlastitim,
proizvodom,proìzvod
razvojem,rázvoj
postići,pòstići
svjetski,
"uspjeh""",usp
hotelu,hòtel
Westin,Wes
održana,odẕžati
redu,rȇd
dodjela,dȍdjela
Rekao ,Rek
99,99
proizvoda,proìzvod
izvozi,ìzvoz
tvrtku,tvȑtka
20-30,20
uspješnija,
prošla,prȏći
kategoriji,kategòrija
srednje,
veličine,veličìna
Zlatnu,
kunu,kúna
građevinska,
G,
T,
Trade,
najbolju malu tvrtku dobio studio,najbolju
videoigara Gamepires,videoiga
Zagreba,Zágreb
Nagrada,nȃgrada
najuspješniju banku pripala,najuspje
Privrednoj,
(PBZ),(P
najbolje osiguravajuće društvo,najbolje
Croatia,
Osiguranju,osiguránje
Zlatna kuna u,Zlatna k
inovacija,inovácija
dodijeljena,dodijéliti
tvrtki Dok-Ing,tvrtki D
odgovorno,
održivo,
Jadran-galenskom,Jadran-g
laboratoriju,laboràtōrij
osnivaču,osnìvāč
Kamgrada,Kamgr
uručena,urúčiti
Dragutinu,
vlasniku,vlȃsnīk
građevinske,
Kamgrad,Kam
obrta,òbrt1
osnovanog,osnov
1979,19
prerasla,prèrāsti
vodeću,
visokogradnji,visokográdnja
Kamenski,kȃm1
rekao da,rekao
neosporno,
njegovo,njègov
potvrda,pȍtvrda
vodio,vòditi
pravim,
putem,
Dodao je,Dodao
obiteljska,
zapošljava,zapošljávati
inozemstvu,inozémstvo
realizirala,realizírati
400,400
HGK,HGK
odala,òdati
priznanje,priznánje
HZZ-u,HZ
provođenja,provo
mjera,mjȅra
Plenkovićeve,Plenkovi
vlade,vládati
provođenju,provo
vlade za,vlade
očuvanje,očuva
radnih,
uslijed,
epidemije,epidèmija
covid-19 uručeno,covid-19
Hrvatskom,Hẕvātskā
zavodu,závod
zapošljavanje,zapošlja
(HZZ),(H
Premijer,premìjēr
Andrej,
Plenković,Plenk
 uslijed, usli
pandemije koronavirusa,pandemij
čiji ukupni,čiji uku
troškovi dosežu,troškovi
razorna,
potresa,pòtres
Baniji,Bànija
uspjela,
održati,odẕžati
političku,
stabilnost,stabílnōst
spriječiti,sprijéčiti
urušavanje,uruša
gospodarstva,gospodárstvo
valove,vȃl
otpuštanja,otpuš
i stečajeva,i stečaj
privatnog,
sektora,sȅktor
"""kao","""k"
nikada,
"sada""",sa
očuvano gotovo,očuvano 
700,700
zbroji,zbròjiti
dato,
poslodavcima,poslodávac
oprošteno,opròstiti
smislu,smȋsao
nekih,
davanja,dávānje
iznosa,ìznos
većeg,
Cijenim,cijéniti
uručeno,urúčiti
HZZ,HZZ
Ministarstvom,ministàrstvo
cijelom,
vladom,vládati
procesu,pròces
nezaobilaznu,
cijeni,cijéna
gospodarski,
dodavši ,dodav
tome zasigurno,tome zas
doprinose,doprinòsiti
privatni,
sektor,sȅktor
godini u odnosu,godini u
povećao broj,povećao 
zaposlenih,
 U, U
tisuću,
"""Ja","""Ja"
vjerujem,vjȅrovati
vi,
tragu,trȃg
nastojati,nástojati
otvarati,otvárati
radna,
povećavati,povećávati
zaposlenosti,zàposlenōst
naše,
osiguravati,osigurávati
preduvjete,predúvjet
"nužni""",nuž
2030,20
različitih europskih,različit
Nacionalnog,
plana,plȃn
oporavka,opòravak
otpornosti,otpórnōst
pozitivni,
pokazatelji,pokàzatelj
rasta,rȁsta
industrijske,
proizvodnje,proizvòdnja
robnog,
izvoza,ìzvoz
neto,
plaća,pláća
 motiviraju, motivir
nastavak provođenja reformi,nastavak
sektorima,sȅktor
daljnja,
porezna,
administrativna,
rasterećenja,rasterećénje
nahvalio,nahváliti
poduzetnike,pȍduzētnīk
kreiranje,kreir
povoljne,
klime,
podrazumijeva,podrazumijévati
pouzdan,
pravni,
i predvidljiv,i predvi
porezni,
sustav,sústav
"""To","""To"
omogućiti,omogúćiti
budete,bȉti1
agilni,
inovativni,
kreativni,
radite,ráditi
izvozno,
orijentiranom,
"gospodarstvu""",gospodar
Rekao je,Rekao
tradiciju,tràdīcija
veću,
od 160,od 
da institucije s,da insti
tradicijom,tràdīcija
čuvati,čúvati
njegovati,njȅgovati
reformirati,reformírati
nikako,
negirati,negírati
smanjivati,smanjívati
njihovu,
gospodarstvu,gospodárstvo
Burilović,Buril
poduzetnicima,pȍduzētnīk
 Vi, Vi
državni,
prijatelj,prìjati
Burilović je,Burilovi
nagrađeni,nagráditi
gospodarstvenici,gospodàrstvenīk
junaci,jùnāk
"""Vi","""Vi"
ostali,
vaši,
inozemnim,
tržištima,tȑžīšte
Vi,
stvarate,stvárati
novu,
"obitelji""",obite
podrška,pòdrška
mentori,mȇntor
uzori,úzor
poduzetničke,
korake,kȍrāk
pritom,
apostrofirajući,apostrofírati
mlade,
žene,žèna
moderni,
najpotrebniji,
imate,némati
promijenite,promijéniti
društvo,drúštvo
inovacije,inovácija
digitalnu,
transformaciju,transformácija
održivost,odẕživōst
"""zelenu""","""zele"
tranziciju,trànzīcija
odgovorite,odgovóriti
izazove,izàzvati
nama,mȋ2
stvorila,stvòriti
Vidoševića,Vidoš
sudi,súditi
izvlačio,izvláčiti
činjenica o,činjenic
počevši,pòčēti
Nadan,náda
Vidošević,vȋd
milijunski,
kriminal,krimìnāl
njen,njȇn
Uhićen,ùhititi
2013,20
središtu,srȅdīšte
optužnice,òptužnica
afera,aféra
Remorker,remòrkēr
tereti,tèret
izvukao,ìzvūći
39,39
Igor,
Premilovac,Premi
progovorio,progovòriti
češke,Čȅškā
naplaćivao,naplaćívati
fiktivne,
račune,ràčūn
oprani,òprati
vraćao,vráčati
marketinški,
stručnjak,strȕčnjāk
Davor,Dȁvor1
Komerički,Komer
povezao,pòvesti1
lancem,lánac
izvlačenja,izvla
sporazumno,
osuđeni,osúditi
Vidoševićeva,Vidoševi
nekretninska,nekretni
savjetnica,sávjetnica
Vesna,
Rodić,rȏd
Jasna,
Mrakovčić,mrȃk
Grubić,
priznala,prìznati
izvlačila,izvláčiti
lažirajući,lažírati
umjetničkih,
slika,slȉka
Niz,nȋz
skandala,skàndāl
odlaska,òdlazak
vezao,vézati
onaj,
konferenciju,konferèncija
gradu,gráditi
hrvatska,Hẕvātskā
>> Pogledajte,>> Pogle
ovu,ovu
slučajnost,slučájnōst
uhljebi,ùhljebiti
skup,skȕp
Godine,gȍdina
vodstvom,vòdstvo
Vidoševićevog,Vidoševi
nasljednika,násljednīk
Luke,lúka
Burilovića,Buril
ruskom,
nogometna,
Svjetskom,
Firme,fȋrma
gašenja,gaš
HGK-u,HG
čuva,čúvati
dokumentaciju,dokumentácija
odjeknula,odjéknuti
informacija,informácija
poduzetnik,pȍduzētnīk
ugasi,ugásiti
poslovno,
okruženje,okružénje
češće,
knjige,knjȉga
predati,prèdati
čuvanje,čuv
gospodarskoj,
komori,
propisano,propísati
člankom,člának
127,127
trgovačkim,
društvima,drúštvo
>> Ako,>> 
gasite,gásiti
naravno,
postojala,póstojati
obveza,ȍbveza
čuvanja,čuv
određene,odréditi
dokumentacije,dokumentácija
računovođe,računòvođa
iznenadilo,iznenáditi
Čuvanje,Čuv
fizičkom,
obliku,ȍblīk
besplatno,
poskupljuje,poskupljívati
brz,
jeftin,
Pravilnik,pràvīlnīk
propisuje,propisívati
trajno,
(obračuni,(obra
godišnji,
izvještaji),izvješta
pohrane,pohrániti
značilo,znáčiti
3000,30
kn,
metar,mȅtar
dužni,
ostalu,
prethodnu,
itd,itd
Uzmemo,ùzēti
primjer,prímjer
mikrofirmu,mikro
staru,
šestoj,
pokrene,pokrénuti
likvidaciju,likvidácija
prosječno,
registratora,regìstrātor
godišnje,
tj,tj
metra,mȅtar
dužna,
dolazimo,dòlaziti
Večera,vȅčēr
najluksuznijih,
restorana,restòrān
Berlinu,Bèrlīn
pisao,pìšati
organizirala,organizírati
je večeru,je ve
najluksuznijem,
najelitnijem hotelu,najelitn
Berinu,Ber
Adlonu,Adl
koštala,kòštati
pića,píca
Iz,
potvrdili,potvŕditi
organizirali,organizírati
povodom,
sajma,sájam
Zeleni,
Grüne,grȕnuti
Woche,Wo
Navode,návod
organizaciji,organizácija
sudjelovalo,sùdjelovati
poljoprivrede,poljoprìvreda
snosio,snòsiti
večere,vèčera
iznosili,iznòsiti
230,230
Uhljebi,ùhljebiti
spiskali,spȉskati
najelitnijem,najelitn
kakvom,
činjenica,čȉnjenica
ondje,
odsjedali,odsjédati
britanska,
kraljica,kràljica
Elizabeta,
Angelina,Angel
Jolie,Jo
Brad,Br
Pitt,Pi
Lady,
Gaga,Ga
svjetske,
zvijezde,zvijézda
nastala,nàstati
poznata,pòznati
snimka,snȋmka
Michaela,Micha
Jacksona,Jacks
8-mjesečnog,8-mjeseč
sina,
Princea,Pri
II,
držao,dẕžati
prebačenog,preba
balkona,bàlkōn
vidjeli,vijȇst
obožavatelji,obožàvatelj
VISOKI,
kazneni,
sud,
(VKS),(V
postrožio,pòstrožiti
zatvorsku,
voditelju,vòditelj
folklorne,
skupine kojeg,skupine 
bjelovarski,
Županijski,
nepravomoćno,nepravom
osudio za,osudi
spolne,
zlouporabe,zloup
djeteta,dijéte
mlađeg,
Apelacijski,
priopćio,priòpćiti
prihvativši,prìhvatiti
žalbu,žàlba
odvjetnika,òdvjetnīk
preinačio,preináčiti
prvostupanjskog,
48-godišnjem,48-godiš
D,
izrekao,ìzreći
strožu,
jedinstvenu,
zatvora,zátvor
prihvaćene,prìhvatiti
utvrđene,utvŕditi
kazne,kȁzna
prvostupanjske,
presude,presúditi
svako,
pojedino,
kazneno,
VKS,VKS
osuđen,osúditi
35,35
navrata,návrat
spolni,
odnošaj,ȍdnošāj
spolnim,
odnošajem,ȍdnošāj
izjednačenu radnju,izjednač
djevojčicom,djevòjčica
Pritom,
zlouporabio,zloupora
položaj,pȍložāj
proba,próba
prilazio,prìlaziti
djevojčici,djevòjčica
polaznica,pòlaznica
folklora,fòlklōr
Spolne,
odnošaje,ȍdnošāj
izjednačene,izjednáčiti
radnje,rádnja
počinio,počìniti
prostorijama,prostòrija
udruge,ȕdruga
održavale,održávati
probe,próba
Optuženik,optužènīk
djevojčicu,djevòjčica
kući,
njom,
Olakotna,
okolnost,okólnōst
otac,òtac
četvero,
prvostupanjski,
odmjerio,òdmjeriti
prekratku,prekr
okolnosti,okólnōst
primjereno,
vrednovane,vrȅdnovati
odmjeravanja,odmjerav
visine,visìna
jedinstvene,
optuženiku,optužènīk
olakotne,
pravilno,
cijenjene,cijéniti
prijašnja,
neosuđivanost,neosuđiv
određenu,
kritičnost,krìtičnōst
žaljenje,žalje
činjenicu,čȉnjenica
dvoje,dvȍje
maloljetno,
''No,''
otegotne,
zaslužuju,zaslužívati
strože,
kažnjavanje'',kažnjava
precizirajući,precizírati
optuženik,optužènīk
iskazao,iskázati
dugotrajnost,dugotrájnōst
upornost,upórnōst
činjenju,činje
došle,
izražaja,ȉzražāj
Sud,
žrtva,žȑtva
negativno,
utjecale,ùtjecati
cjelokupni,
bavi,bȁviti se
folklorom,fòlklōr
različitih,
folklornih,
skupina,skȕpina
opasnost,opásnōst
obavljanju,obavl
djelatnosti,djelátnōst
djecom,dijéte
ponovo,
počiniti,počìniti
izrečena,ìzreći
sigurnosna,
doživotne,
zabrane,zabrániti
obavljanja,obavl
redovit,
BOJAN,bȏj1
BOGDANOVIĆ,Bȏg
Jazza,Ja
Atlanta,Atlànta
Hawksa,Haw
Susret,sùsret
Salt,
Lake,
Cityju,Cit
rezultatom,rezùltāt
110,110
osmoj,
ispaljenih,ispal
trica,trȉca1
ubačaja,ȕbačāj
igre,ìgra
skok,skȍk
asistenciju,asistèncija
odigranu,odigr
minutu,minúta
naljutio,naljútiti
Dogodilo,dogòditi se
Bogdanović,Bȏg
izvesti,ìzvesti1
nekog,
suigrača,suìgrāč
akciji,àkcija
nepostavljenu,nepostav
odugovlačio,odugovláčiti
predajom,prȅdaja
naljutilo,naljútiti
mjere,mjȅra
gestikulirati,gestikulírati
objašnjavati,objašnjávati
VIDEO,vȋdeo
Arena,aréna
POLICIJA,polìcija
Labinu,Làbīn
provela,pròvesti1
utvrdila,utvŕditi
sumnju,súmnja
29-godišnji,29-godiš
državljanin,dẕžavljanin
prijetnje,prijétnja
oštećenje,oštećénje
tuđe,
Muškarca,muškárac
sumnjiči,sùmnjičiti
sata,sȃt1 (I)
ugostiteljskom,
objektu,òbjekt
Trgu,tȑg
Republike,repùblika
Raši,ràšiti
vikao,víkati
razbijao,razbíjati
čaše,čȁša
boce,bȍća
prijetio,prijétiti
smrću,smȑča
dvjema,dvȉje
djevojkama,djèvōjka
izazvalo,izàzvati
strah,strȃh
uznemirenost,uznèmīrenōst
"""Potom","""Po"
izašao,ìzāći
ugostiteljskog,
objekta,òbjekt
stolicom,stòlica  (I)
udarao,ùdarati
automobilu,automòbīl
Audi,
pulske,
registracijske,
oznake,ȍznaka
21-godišnjakinje,21-godiš
Policijski,
proveli,pròvesti1
osumnjičenim,
29-godišnjakom,29-godiš
jutarnjim,
satima,
priveli,prìvesti
pritvorsku,pritv
jedinicu,jedìnica
Policijske,
"istarske""",istar
UTAKMICI,ùtakmica
tučnjave,tùčnjava
čija,
obišla,òbīći
razine,ràzina
brutalnosti,brutálnōst
Do,
Ramsa,Ra
Tennessee,
Titansa,Tit
Angelesu,Angel
Dva,
gostujuće,gostu
slaviti,slȁviti
pogrešnom,
bili,
protivničke,
Navijačima,navìjāč
svidjelo,svȉdjeti se
dvojac,dvójac
opustio,opùstiti
odlučili,odlúčiti
šakama,šȁka
Poletjele,polètjeti
šake,sȁke
piva,píva
mobiteli,mòbitel
dvojica,dvòjica
završili,zavŕšiti
nokautirani,nokautírati
pali,pȃli
stepenice,stepènica
dodatno,
podu,pȍd2
nagazio,nàgaziti
🤦🏾‍♂️,🤦🏾
#Titans,#Ti
#RamsHouse,#Rams
com/I7dt9fGh7r,com/I7dt
MARKOVOM,
trgu,tȑg
održava,održávati
prosvjed,pròsvjed
covid-potvrda,covid-po
Prosvjednici,pròsvjednīk
počeli,pòčēti
okupljati,okúpljati
stotina,stȍtina
Protive,protíviti se
širem uvođenju covid-potvrda,širem uv
postati obavezne,postati 
javnim,
državnim,
službama,slùžba
rukama,rúka
drže,dẕžati
lampione,lampìōn
Prosvjed,pròsvjed
nadgledala,nadglédati
interventna,
djeca,
molili krunicu,molili k
hodali u,hodal
koloni,kòlōn1
čelu,ćȅla
ultrakatoličke,ultrakat
Vigilare,Vigil
Vice,
Batarelo,Batar
Cijepljenje,Cijeplje
nameće,namètati
zdravim,
održao,odẕžati
govor,gȍvōr
"""Prisilno","""Pris"
nemaju,némati
potrebu,pȍtreba
pozovite,pòzvati
ispunimo,ìspuniti
"Lotrščaka""",Lotrš
"""Ovdje","""Ov"
svoja,
"prava""",pra
kaže,kázati
"""Važno","""Va"
narod,národ
91,91
Okupljeni,òkupiti
pljeskali,pljȅskati
pravnu,
pomoć,pȍmōć
testirati,testírati
Govorio,govòriti
odvjetnik,òdvjetnīk
Mate,
Knezović,knȇz1
bojte,bòjati se
""" Pozvao",""" Poz"
pozovu,pòzvati
"""susjede","""susj"
sutrašnji,
"prosvjed""",prosv
Štokinger,Štoki
 Statistika, Statist
laž,òžujak
najavio,najáviti
idućeg,
govornika,gòvōrnīk
pravnika,prȃvnīk
Štokingera,Štoki
"""Draga","""Dr"
braćo,bráco
sestre,sèstra
dragi,
sugrađani,sùgrađanin
Ja,
diplomirani,
pravnik,prȃvnīk
branitelj,brànitelj
autor,àutor
Vukovar,Vȕkovār
obranio,obrániti
radio,rȃdio
Ministarstvu,ministàrstvo
zdravstva,zdràvstvo
sam bio,sam
ocijenjen,ocijéniti
najboljom,
"ocjenom""",ocjen
petak,pètāk
Nemam,némati
svjestan,
prihoda,prihòditi
služio,slúžiti
upravi,ȕprava
moje,
građane,grȁđanin
Više,
nisam,
služiti,slúžiti
fašističkim,
metodama,metóda
segregira,segregírati
"građane""",građa
je Štokinger,je Štoki
obični,
građani,grȁđanin
"""Međutim","""Među"
Pozitivni,
negativni,
testovi,tȅst
Statistika,statìstika
znate,znȁti
histerije,histèrija
završilo,zavŕšiti
psihijatriji,psihijàtrija
fašističke,
medijske,
"harange""",haran
skandirati,skandírati
"""izdaja""","""izda"
specijalni,
rat,ȑt
"čovječanstva""",čovječan
volim,vòljeti
svoju,
zemlju,zèmlja
2000,20
bavim,bȁviti se
proučavanjem,proučava
specijalnog,
Draga,drȁga
tijeku,tijȇk
čovječanstva,čovječànstvo
Najjače,
ratu,rȁt
"""Mediji","""Me"
pogotovo,
ispisuju,ispisívati
najcrnje,
postojanja,póstojānje
Nacistička,
propaganda,propàgānda
"Hrvatskoj""",Hrvat
"""Kad","""K"
znamo,znȁti
činiti,čìniti
Treba,tréba
boriti,bòriti se
Reći,rȅći
prosvjeda,pròsvjed
Nasiljem,násīlje
riješilo,rijéšiti
Potrebno,
slobodni,
organiziraju,organizírati
alternativni,
priznati,prìznati
politike,polìtika
"mjere""",mje
"""Ova","""O"
bitka,bȉtka
Isusa,Ìsus
Krista,
Blažene,
Djevice,djèvica
Marije,
unaprijed,
odlučena,odlúčiti
Isus,Ìsus
vjeru,vjȅra
odricanje,odrícānje
patnju,pàtnja
Pitam,pítati
jeste,bȉti1
krenuti,krénuti
viču,víkati
jesu,bȉti1
"""Jeste","""Je"
ostanete,òstati
posla,pòsao
odrekne,òdreći
obitelj,obítelj
ćete,čȅta
gladni,glàdnjeti
promrzli,promr
iskusiti,iskúsiti
smrt,smȑt
""" pita",""" p"
"""idemo""","""id"
" ""da"""," """
"""za","""za"
"Krista""",Kri
naziv,náziv
pokreta,pȍkrēt
"""Nacija","""Na"
"slobodnih""",slobo
Govor,gȍvōr
skandiranjem,skandira
okupljenih,okupl
vikali,víkati
"""nacija","""na"
a Štokinger,a Štokin
povesti,pòvesti1
Prosvjedovat,pròsvjedovati
gradova,grȃd1
Prosvjede,pròsvjed
najavljivali,najavljívati
Inicijative,inicijatíva
slobode,slobòda
najavu,nȃjava
današnjih,
Zadru,Zȁdar
u 20,u 
Šibeniku,Šȉbenīk
Osijeku,Ȍsijēk
Puli,pȕli
Vinkovcima,
vladu,vládati
sabor,sábor
svijećama,svijéća
najavila,najáviti
ultrakatolička,ultrakat
udruga,ȕdruga
>> VIDEO Prosvjed,>> VIDEO
saborom,sábor
stigla,stȉgnuti
KRATKE,
jednotjedne,
pripreme,priprémiti
rukometne,
Poreču,Pȍreč
stigle,stȉgnuti
prijateljski,
Slovenije,Slòvēnija
"""Jedna","""Je"
zahtjevna,
faza,fáza
bliži,
bitna,
ušli,ẉći
Velika,rijéka
odgovornost,odgovórnōst
odgovoriti,odgovóriti
izazovima,ȉzazōv
Marin,
Šipić,Ši
osjetio,òsjetiti
rame,rȁme
pozvali,pòzvati
Grahovca,Graho
uskoči,uskòčiti
"mjesto""",mje
najavama,nȃjava
stići,stȉgnuti
kompletna,
Janc,Ja
Miha,
Zarabec,Zar
Borut,Bo
Mačkovšek,Mačko
Gašper,Gaš
Marguč,Mar
druga,
imena,ȉme
Barcelone,Barcelóna
Kiela,Ki
Veszprema,Veszp
i Pick,i P
Szegeda,Sze
posljednjem,
osvojili,osvòjiti
četvrto,
Egiptu,Ègipat
deveti,
susretu,sùsret
Cindrića,Cindr
oporavlja,opòravljati se
ozljede,ȍzljeda
Fran,
Mileta,
ozlijedio,ozlijéditi
sezona završena,sezona z
teže,
epidemiološke,
gledatelja,glèdatelj
dvorani,dvoràna
ograničen,
gledati,glȅdati
izravnom,
prijenosu,prijénos
HTV-u,HT
"""Dobro","""Do"
pokušali,pòkušati
vježbati,vjȅžbati
Sutra,
trebamo,trȅbati
protivnicima,pròtīvnīk
Pozivam,pozívati
dođu,dȏći
"dvoranu""",dvora
Pavlović,
ŽUPANIJSKI,
osudio,osúditi
Hrvatina,Hrvàtina
Gabelicu,Gabel
(50),(5
optuženog,optuž
stanu,stȁti
Dalmatinskoj,
ulici,ȕlica
nožem,nȏž
pokušao,pòkušati
ubiti,ùbiti
Marinka,
Mikulčića,Mikul
Sutkinja,sȕtkinja
Županijskog,
Željka,žèljeti
Skomeršić,Skome
pojašnjenju,pojašnjénje
nepravomoćne,nepravom
istaknula,istàknuti
Gabeličine,Gabel
tvrdnje,tvŕdnja
optuženika,optužènīk
kontradiktorna,
njegovoj,njègov
prikupljenim,prikuplj
materijalnim,
dokazima,dȍkāz
provedenim,prove
vještačenjima,vještáčēnje
Dok,dȍk2
ranjeni,rȁniti1
čekao,čȅkati
dolazak,dòlazak
Gabelica,gàbela
čistio,čȉstiti
izricanju,izric
cijenio,cijéniti
Gabeličinu,Gabel
smanjenu,smanj
ubrojivost,ubròjivōst
nedjela,nèdjelo
nastavnik,nástāvnīk
likovnog,
odgoja,òdgoj
obzir,ȍbzīr
nanio,nànijēti
Mikulčiću,Mikul
bešćutnost,bèšćutnōst
bezobzirnost,bezobzírnōst
Mikulčić,
Gabelici,Gabel
sinu,šȉna
osnivača,osnìvāč
čiste,
Gabelice,Gabel
odredio,odréditi
obaveznu,
mjeru,mjȅra
liječenja,liječ
ovisnosti,òvisnōst
drogi,dróga
produljio,prodúljiti
mjeru opreza,mjeru op
približavati,približávati
majci,mȃjka
bliže,
metara,mȅtar
suđenja,súđēnje
93,93
108,108
nazočio,naz
objavi,objáviti
optužen,optúžiti
posvađao,posva
Mikulčićem,Mikul
ubo,úbao
lijevu,
bočnu,
donjeg,
torza,tȍrzo
Marinko,
zadobio,zadòbiti
ubodno-reznu,ubodno-r
ranu,rȁna
trbuha,tẕbuh
ozljedom,ȍzljeda
debelog,deb
crijeva,crijévo
spašen,spásiti
hitnom,
liječničkom,
intervencijom,intervèncija
JUČER,
sastanak,sàstanak
Zagrebačkog,
holdinga,hòlding  (I)
predstavnicima,prédstāvnīk
sindikata,sindìkāt
Jutros,
sindikat,sindìkāt
potpisuje,potpisívati
Dražen,
viđenje,vȉđēnje
sastanka,sàstanak
zadovoljni,
onim,ònīm
traže,trážiti
odricanja,odrícānje
"""UPRAVA","""UP"
HOLDINGA,hòlding  (I)
EPIZODI,epizóda
"""KAJ","""K"
BI,
NAM,nȃm
ŠTELI,štéla
DATI,dȁti
"""""",""""""
naslovu,náslov
objave,objáviti
"""Jučer","""Ju"
predložila,predlòžiti
Uprava,ȕprava
Holdinga,hòlding  (I)
Pregovaračkih,
poslodavca,poslodávac
predloženom,predlože
temom,téma
sklapanja,sklap
Dodatka,dodátak
kolektivnog,
radnike,rȃdnīk
samome,
organizacijskom,
promašen,
najavljena,najáviti
tema,téma
sami,
"sastanak""",sasta
počinju,pòčinjati
Kažu,kázati
startu,stȁrt
propast,prȍpāst
sastanku,sàstanak
nedostajala,nedòstajati
člana,člȃn
prvenstveno,
nedostajao,nedòstajati
g,
Novaković,
Nestvarno,
saziva,sáziv
poštuju,poštòvati
osnove,ȍsnova
zakonskih,
odredbi,òdredba
predstavnici,prédstāvnīk
članovi,člȃn
Pregovaračkog,
formalno-pravno,formalno
dostavljen,
dokument,dokùment
punomoći,pȕnomōć
imenovanih,
pregovarača,pregovàrāč
doista,
otvoriti,otvòriti
pregovore,
pregovarati,pregovárati
konačnici,kònačnica
potpisati,potpísati
fijasko,fijàsko
potpun,
slijedom,
nesnalaženja,nesnàlažēnje
dogovoriti,dogovòriti se
Protokol,prȍtokol
kolektivnim,
pregovorima,
onome,
pregovara,pregovárati
suglasje,sùglāsje
obje,
"strane""",str
"""Čudna","""Ču"
"dimenzija""",dimen
"""čudnu","""ču"
"dimenziju""",dimen
"""Čudno","""Ču"
čudni,
formalno,
propusti,propùstiti
možemo,mȍći (I)
ulaziti,ùlaziti
razloge,rázlog
fijaska,fijàsko
samoj,
pripremi,priprémiti
najavljen,najáviti
opet,
razgovora,rȁzgovōr
nazvati,nàzvati
"""Kaj","""K"
šteli,štéla
dati,dȁti
Opet,
onako,
paušalno,
ikakve,
ozbiljne,
analize,analíza
pojašnjenje,pojašnjénje
prethodnog,
pojašnjenja,pojašnjénje
"""prezentacije","""prezent"
"četvrtak""",četvr
podatke,podátak
"ništa""",niš
pišu,písati
Objavili,objáviti
zahtjeve,záhtjev
"""Podsjećamo","""Podsjeć"
predlažemo,predlágati
Završetak,završétak
cjelokupne,
reorganizacije,reorganizácija
sistematizacije,sistematizácija
Grada,gráditi
jedina,
kolektivnih,
radnim,
mjestima,mjȅsto  (I)
manjka,mànjkati
viška,Víšanin
ispravak,ìspravak
prakse,pràktikum
"""na","""na"
istim,
poslovima,pòsao
različitim,
"koeficijentima""",koeficij
"""rad","""r"
dodijeljeni,dodijéliti
ispravni,
radu,
sukladno,
radnici,rȃdnīk
"rade""",ra
2),2)
Tražimo,trážiti
trgovačkih,
društava,drúštvo
"""potezom","""pote"
"pera""",pe
reducira,reducírati
"""izvan","""iz"
grupa,grȕpa
"složenosti""",složenos
postavile,pòstaviti
pomoćnike,pomòćnīk
savjetnike,sávjetnīk
koordinatore,koordìnātor
zamjenike,zȃmjenīk
stručne,
suradnike,sùradnīk
poštujući,poštòvati
zakonske,
odredbe,òdredba
"""jučer""","""ju"
"""poteza","""po"
3),3)
konačno,
okonča,okònčati
podružnica,pòdružnica
direktora,dìrektor
odgovorne,
rješavanje,rješa
otvorenih,
pitanja,pítānje
Otvorena,otvòriti
rješavati,rješávati
ovakvo,
postaviti,pòstaviti
nove,
gradske,
prijedloga,prijédlog2
Ostanak,òstanak
određenog,
rukovodećeg,
kadra,kádar1
funkcijama,fùnkcija
v,
d,
odgovornih,
cijeli,
urušava,uru
gubimo,gùbiti
skupa,
novoga,
natječaja,nȁtječāj
4),4)
Nemamo,némati
odgovora,ȍdgovōr
plan,plȃn
zapošljavanja,zapošlja
operativnih,
(nedostaju),(nedosta
prestanak,prèstanak
poslove,pòsao
povremeni,
privremeni,
Grad,gráditi
prestati,prèstati
zapošljavati,zapošljávati
5),5)
Što,
revitalizacijom,revitalizácija
